Viet,Bahnar
"Tư vấn Chủ tịch Ủy ban nhân dân tỉnh thông qua Đề án và ban hành Chương trình hành động thực hiện Đề án, sau khi Đề án đã được chuẩn y.","Pơđam 'bơl đon Chu tich UBND tinh phê jŭ̆t Đê an weng ăn lêch tơdrong pơm Đê an, đưng rŏng jơnang Đê an đĕi phê jŭ̆t"
"Tham mưu Chủ tịch Ủy ban nhân dân tỉnh thông qua Dự án và ban hành Chương trình hành động thực hiện Đề án, sau lúc Đề án đã được phê chuẩn.","Pơđam 'bơl đon Chu tich UBND tinh phê jŭ̆t Đê an weng ăn lêch tơdrong pơm Đê an, đưng rŏng jơnang Đê an đĕi phê jŭ̆t"
"Tham mưu Chủ tịch Ủy ban nhân dân tỉnh phê duyệt Dự án và ban hành Chương trình hành động thực hiện Dự án, sau lúc Đề án đã được chuẩn y.","Pơđam 'bơl đon Chu tich UBND tinh phê jŭ̆t Đê an weng ăn lêch tơdrong pơm Đê an, đưng rŏng jơnang Đê an đĕi phê jŭ̆t"
"Tham mưu Chủ tịch Ủy ban nhân dân tỉnh chuẩn y Đề án và ban hành Chương trình hành động thực hiện Đề án, sau lúc Đề án đã được chuẩn y.","Pơđam 'bơl đon Chu tich UBND tinh phê jŭ̆t Đê an weng ăn lêch tơdrong pơm Đê an, đưng rŏng jơnang Đê an đĕi phê jŭ̆t"
"Tham mưu Chủ tịch Ủy ban nhân dân tỉnh thông qua Dự án và ban hành Chương trình hành động thực hiện Đề án, sau khi Đề án đã được phê chuẩn.","Pơđam 'bơl đon Chu tich UBND tinh phê jŭ̆t Đê an weng ăn lêch tơdrong pơm Đê an, đưng rŏng jơnang Đê an đĕi phê jŭ̆t"
"Tham mưu Chủ tịch Ủy ban nhân dân tỉnh chuẩn y Đề án và ban hành Chương trình hành động thực hiện Đề án, sau lúc Đề án đã được phê duyệt.","Pơđam 'bơl đon Chu tich UBND tinh phê jŭ̆t Đê an weng ăn lêch tơdrong pơm Đê an, đưng rŏng jơnang Đê an đĕi phê jŭ̆t"
"Tham mưu Chủ tịch Ủy ban nhân dân tỉnh thông qua Dự án và ban hành Chương trình hành động thực hiện Đề án, sau lúc Đề án đã được thông qua.","Pơđam 'bơl đon Chu tich UBND tinh phê jŭ̆t Đê an weng ăn lêch tơdrong pơm Đê an, đưng rŏng jơnang Đê an đĕi phê jŭ̆t"
"Trưởng ban Ban Chỉ đạo sử dụng con dấu của Ủy ban nhân dân tỉnh, Phó trưởng ban Thường trực Ban Chỉ đạo sử dụng con dấu của Sở Nông nghiệp và Phát triển nông thôn để điều hành hoạt động của Ban Chỉ đạo.","Trương 'ban khul pơgơl chă yuô kon jơ̆u đơ̆ng UBND tinh, Phŏ Trương 'ban thương trưk khul pơgơl chă yuô kon jơ̆u đơ̆ng Sơ Nông nghiêp weng pơjing cham pơlĕi sư điêu hanh tơdrong pơm đơ̆ng khul pơgơl"
"Trưởng ban Ban Chỉ đạo sử dụng con dấu của Ủy ban nhân dân tỉnh, Phó trưởng ban Thường trực Ban Chỉ đạo dùng con dấu của Sở Nông nghiệp và Phát triển nông thôn để điều hành hoạt động của Ban Chỉ đạo.","Trương 'ban khul pơgơl chă yuô kon jơ̆u đơ̆ng UBND tinh, Phŏ Trương 'ban thương trưk khul pơgơl chă yuô kon jơ̆u đơ̆ng Sơ Nông nghiêp weng pơjing cham pơlĕi sư điêu hanh tơdrong pơm đơ̆ng khul pơgơl"
"Trưởng ban Ban Chỉ đạo dùng con dấu của Ủy ban nhân dân tỉnh, Phó trưởng ban Thường trực Ban Chỉ đạo dùng con dấu của Sở Nông nghiệp và Phát triển nông thôn để điều hành hoạt động của Ban Chỉ đạo.","Trương 'ban khul pơgơl chă yuô kon jơ̆u đơ̆ng UBND tinh, Phŏ Trương 'ban thương trưk khul pơgơl chă yuô kon jơ̆u đơ̆ng Sơ Nông nghiêp weng pơjing cham pơlĕi sư điêu hanh tơdrong pơm đơ̆ng khul pơgơl"
"Trưởng ban Ban Chỉ đạo dùng con dấu của Ủy ban nhân dân tỉnh, Phó trưởng ban Thường trực Ban Chỉ đạo sử dụng con dấu của Sở Nông nghiệp và Phát triển nông thôn để điều hành hoạt động của Ban Chỉ đạo.","Trương 'ban khul pơgơl chă yuô kon jơ̆u đơ̆ng UBND tinh, Phŏ Trương 'ban thương trưk khul pơgơl chă yuô kon jơ̆u đơ̆ng Sơ Nông nghiêp weng pơjing cham pơlĕi sư điêu hanh tơdrong pơm đơ̆ng khul pơgơl"
Ban Chỉ đạo làm việc theo chế độ kiêm nhiệm và tự giải thể khi hoàn thành nhiệm vụ.,Khul pơgơl pơm biêk 'boi tơdrong kiêm nhiêm weng kơdih giai thê jơnang keh kong tơdrong pơm
Ban Chỉ đạo làm việc theo chế độ kiêm nhiệm và tự giải thể lúc hoàn thành nhiệm vụ.,Khul pơgơl pơm biêk 'boi tơdrong kiêm nhiêm weng kơdih giai thê jơnang keh kong tơdrong pơm
Ban Chỉ đạo làm việc theo chế độ kiêm nhiệm và tự giải tán khi hoàn thành nhiệm vụ.,Khul pơgơl pơm biêk 'boi tơdrong kiêm nhiêm weng kơdih giai thê jơnang keh kong tơdrong pơm
Ban Chỉ đạo làm việc theo chế độ kiêm nhiệm và tự giải tán khi hoàn tất nhiệm vụ.,Khul pơgơl pơm biêk 'boi tơdrong kiêm nhiêm weng kơdih giai thê jơnang keh kong tơdrong pơm
Ban Chỉ đạo làm việc theo chế độ kiêm nhiệm và tự giải thể khi hoàn tất nhiệm vụ.,Khul pơgơl pơm biêk 'boi tơdrong kiêm nhiêm weng kơdih giai thê jơnang keh kong tơdrong pơm
Ban Chỉ đạo làm việc theo chế độ kiêm nhiệm và tự giải tán lúc hoàn tất nhiệm vụ.,Khul pơgơl pơm biêk 'boi tơdrong kiêm nhiêm weng kơdih giai thê jơnang keh kong tơdrong pơm
Ban Chỉ đạo làm việc theo chế độ kiêm nhiệm và tự giải tán lúc hoàn thành nhiệm vụ.,Khul pơgơl pơm biêk 'boi tơdrong kiêm nhiêm weng kơdih giai thê jơnang keh kong tơdrong pơm
Ban Chỉ đạo làm việc theo chế độ kiêm nhiệm và tự giải thể lúc hoàn tất nhiệm vụ.,Khul pơgơl pơm biêk 'boi tơdrong kiêm nhiêm weng kơdih giai thê jơnang keh kong tơdrong pơm
"Điều 3. Chánh Văn phòng Ủy ban nhân dân tỉnh, Giám đốc Sở Nông nghiệp và Phát triển nông thôn, Thủ trưởng các sở, ngành liên quan, Chủ tịch Ủy ban nhân dân các huyện, thị xã, thành phố và các ông, bà có tên tại Điều 1 thi hành Quyết định này kể từ ngày ký ./.","Điêu pêng. Chănh Văn phong UBND tinh, Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi, Pơgơl rim sơ, nganh liên kuan, Chu tich UBND rim hŭn, thi Sa, thanh phô̆ weng rim yă, 'bok ơĭ măt lơ̆m Điêu minh ơĭ tơdrong pơm Kŭ̆t đinh anu khan đơ̆ng 'năr kyê./."
"Quyết định về việc ban hành Kế hoạch thực hiện Chỉ thị số 1391/CT-BNN-PCTT ngày 25/02/2020 của Bộ Nông nghiệp và phát triển nông thôn về việc tăng cường công tác quản lý đê điều và chuẩn bị sẵn sàng hộ đê, chống lũ, bão năm 2020 trên địa bàn tỉnh","Kŭ̆t đinh lơ̆m tơdrong ăn lêch glong pơnhroh pơm Chi thi ksô minh pêng tơxĭnh minh/CT-BNN-PCTT 'năr 'băl jĭt pơđăm khĕi 'băl sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt đơ̆ng 'Bô Nông nghiêp weng pơjing cham pơlĕi lơ̆m tơdrong kơjung tơdrong ngŏ hnhĕi bưt đak weng chuân 'bi gô đêch tơgŭm bưt đak, dơt đak tih, ami but sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt lơ̆m tơring tinh"
Căn cứ Luật Tổ chức chính quyền địa phương ngày 19/6/2015,Kăn kư Luât Tô chưk khul pơgơl cham pơlĕi 'năr minh jĭt tơxĭnh khĕi drơ̆u sơnăm 'băl ơbơ̆u không hriêng minh jĭt pơđăm
Căn cứ Luật Đê điều ngày 29/11/2006,Kăn kư Luât Đê điêu 'năr 'băl jĭt tơxĭnh khĕi minh jĭt minh sơnăm 'băl ơbơ̆u không hriêng le drơ̆u
Căn cứ Luật Phòng chống thiên tai ngày 19/6/2013,Kăn kư Luât phong dơt thiên tai 'năr minh jĭt tơxĭnh khĕi drơ̆u sơnăm 'băl ơbơ̆u không hriêng minh jĭt pêng
"Căn cứ Chỉ thị số 1391/CT-BNN-PCTT ngày 25/02/2020 của Bộ Nông nghiệp và Phát triển nông thôn về việc tăng cường công tác quản lý đê điều và chuẩn bị sẵn sàng hộ đê, chống lũ, bão năm 2020","Kăn kư Chi thi ksô minh pêng tơxĭnh minh/CT-BNN-PCTT 'năr 'băl jĭt pơđăm khĕi 'băl sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt đơ̆ng 'Bô Nông nghiêp weng pơjing cham pơlĕi lơ̆m tơdrong kơjung tơdrong ngŏ hnhĕi bưt đak weng chuân 'bi gô đêch tơgŭm bưt đak, dơt đak tih, ami but sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt"
Theo đề nghị của Sở Nông nghiệp và Phát triển nông thôn tại Văn bản số 1091/SNN-TL ngày 18/5/2020,'Boi pơthop khan đơ̆ng Sơ Nông nghiêp weng pơjing cham pơlĕi lơ̆m Văn 'ban ksô minh không tơxĭnh minh/SNN-TL 'năr minh jĭt tơhngam khĕi pơđăm sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt
Theo yêu cầu của Sở Nông nghiệp và Phát triển nông thôn tại Văn bản số 1091/SNN-TL ngày 18/5/2020,'Boi pơthop khan đơ̆ng Sơ Nông nghiêp weng pơjing cham pơlĕi lơ̆m Văn 'ban ksô minh không tơxĭnh minh/SNN-TL 'năr minh jĭt tơhngam khĕi pơđăm sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt
"Ban hành kèm theo Quyết định này Kế hoạch thực hiện Chỉ thị số 1391/CT-BNN-PCTT ngày 25/02/2020 của Bộ Nông nghiệp và Phát triển nông thôn về việc tăng cường công tác quản lý đê điều và chuẩn bị sẵn sàng hộ đê, chống lũ, bão năm 2020 trên địa bàn tỉnh","AÊn lêch pơtêp adrĭng Kŭ̆t đinh anu glong pơnhroh pơm Chi thi ksô minh pêng tơxĭnh minh/CT-BNN-PCTT 'năr 'băl jĭt pơđăm khĕi 'băl sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt đơ̆ng 'Bô Nông nghiêp weng pơjing cham pơlĕi lơ̆m tơdrong kơjung tơdrong ngŏ hnhĕi bưt đak weng chuân 'bi gô đêch tơgŭm bưt đak, dơt đak tih, ami but sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt lơ̆m tơring tinh"
"Giám đốc Sở Nông nghiệp và Phát triển nông thôn chủ trì, phối hợp với các cơ quan, đơn vị có liên quan theo dõi, đôn đốc, kiểm tra việc triển khai thực hiện Kế hoạch này","Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi pơgơl, adrĭng rim kơ kuan, đơn vĭ ơĭ liên kuan pơtho khan, ngŏ hnhĕi tơdrong pơnhroh pơm glong pơnhroh anu"
"Giám đốc Sở Nông nghiệp và Phát triển nông thôn chủ trì, phối hợp với các cơ quan, đơn vị có liên hệ theo dõi, đôn đốc, thẩm tra việc triển khai thực hiện Kế hoạch này","Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi pơgơl, adrĭng rim kơ kuan, đơn vĭ ơĭ liên kuan pơtho khan, ngŏ hnhĕi tơdrong pơnhroh pơm glong pơnhroh anu"
"Giám đốc Sở Nông nghiệp và Phát triển nông thôn chủ trì, kết hợp với các cơ quan, đơn vị có liên quan theo dõi, đốc thúc, kiểm tra việc triển khai thực hiện Kế hoạch này","Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi pơgơl, adrĭng rim kơ kuan, đơn vĭ ơĭ liên kuan pơtho khan, ngŏ hnhĕi tơdrong pơnhroh pơm glong pơnhroh anu"
"Giám đốc Sở Nông nghiệp và Phát triển nông thôn chủ trì, kết hợp với các cơ quan, đơn vị có liên hệ theo dõi, đôn đốc, thẩm tra việc khai triển thực hiện Kế hoạch này","Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi pơgơl, adrĭng rim kơ kuan, đơn vĭ ơĭ liên kuan pơtho khan, ngŏ hnhĕi tơdrong pơnhroh pơm glong pơnhroh anu"
"Giám đốc Sở Nông nghiệp và Phát triển nông thôn chủ trì, phối hợp với các cơ quan, đơn vị có liên quan theo dõi, đôn đốc, kiểm tra việc khai triển thực hiện Kế hoạch này","Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi pơgơl, adrĭng rim kơ kuan, đơn vĭ ơĭ liên kuan pơtho khan, ngŏ hnhĕi tơdrong pơnhroh pơm glong pơnhroh anu"
"Giám đốc Sở Nông nghiệp và Phát triển nông thôn chủ trì, kết hợp với các cơ quan, đơn vị có liên hệ theo dõi, đốc thúc, kiểm tra việc triển khai thực hiện Kế hoạch này","Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi pơgơl, adrĭng rim kơ kuan, đơn vĭ ơĭ liên kuan pơtho khan, ngŏ hnhĕi tơdrong pơnhroh pơm glong pơnhroh anu"
"Giám đốc Sở Nông nghiệp và Phát triển nông thôn chủ trì, kết hợp với các cơ quan, đơn vị có liên quan theo dõi, đốc thúc, thẩm tra việc khai triển thực hiện Kế hoạch này","Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi pơgơl, adrĭng rim kơ kuan, đơn vĭ ơĭ liên kuan pơtho khan, ngŏ hnhĕi tơdrong pơnhroh pơm glong pơnhroh anu"
"Giám đốc Sở Nông nghiệp và Phát triển nông thôn chủ trì, kết hợp với các cơ quan, đơn vị có liên quan theo dõi, đôn đốc, thẩm tra việc khai triển thực hiện Kế hoạch này","Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi pơgơl, adrĭng rim kơ kuan, đơn vĭ ơĭ liên kuan pơtho khan, ngŏ hnhĕi tơdrong pơnhroh pơm glong pơnhroh anu"
"Giám đốc Sở Nông nghiệp và Phát triển nông thôn chủ trì, phối hợp với các cơ quan, đơn vị có liên hệ theo dõi, đôn đốc, thẩm tra việc khai triển thực hiện Kế hoạch này","Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi pơgơl, adrĭng rim kơ kuan, đơn vĭ ơĭ liên kuan pơtho khan, ngŏ hnhĕi tơdrong pơnhroh pơm glong pơnhroh anu"
"Giám đốc Sở Nông nghiệp và Phát triển nông thôn chủ trì, phối hợp với các cơ quan, đơn vị có liên hệ theo dõi, đốc thúc, kiểm tra việc triển khai thực hiện Kế hoạch này","Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi pơgơl, adrĭng rim kơ kuan, đơn vĭ ơĭ liên kuan pơtho khan, ngŏ hnhĕi tơdrong pơnhroh pơm glong pơnhroh anu"
"Giám đốc Sở Nông nghiệp và Phát triển nông thôn chủ trì, kết hợp với các cơ quan, đơn vị có liên hệ theo dõi, đốc thúc, thẩm tra việc khai triển thực hiện Kế hoạch này","Giam đôk Sơ Nông nghiêp weng pơjing cham pơlĕi pơgơl, adrĭng rim kơ kuan, đơn vĭ ơĭ liên kuan pơtho khan, ngŏ hnhĕi tơdrong pơnhroh pơm glong pơnhroh anu"
"Tổng hợp báo cáo, đề xuất Ủy ban nhân dân tỉnh xem xét, chỉ đạo thực hiện","Tông hơ̆p pơthgo khan, pơkă UBND ngŏ hnhĕi, pơgơl pơm"
"Tổng hợp báo cáo, đề xuất Ủy ban nhân dân tỉnh coi xét, chỉ đạo thực hiện","Tông hơ̆p pơthgo khan, pơkă UBND ngŏ hnhĕi, pơgơl pơm"
"Chánh Văn phòng Ủy ban nhân dân tỉnh, Giám đốc các Sở: Nông nghiệp và Phát triển nông thôn, Tài nguyên và Môi trường, Chủ tịch Ủy ban nhân dân các huyện, thị xã, thành phố và Thủ trưởng các cơ quan, đơn vị có liên quan chịu trách nhiệm thi hành Quyết định này kể từ ngày ký","Chănh văn phong UBND tinh, Giam đôk rim Sơ: Nông nghiêp weng pơjing cham pơlĕi, Tai ngŭn weng Môi trương, Chu tich UBND rim hŭn, thi Sa, thanh phô̆ weng pơgơl rim kơ kuan, đơn vĭ ơĭ liên kuan ơĭ tơdrong pơm Kŭ̆t đinh anu khan đơ̆ng 'năr kyê"
"Chánh Văn phòng Ủy ban nhân dân tỉnh, Giám đốc các Sở: Nông nghiệp và Phát triển nông thôn, Tài nguyên và Môi trường, Chủ tịch Ủy ban nhân dân các huyện, thị xã, thành thị và Thủ trưởng các cơ quan, đơn vị có liên quan chịu bổn phận thi hành Quyết định này kể từ ngày ký","Chănh văn phong UBND tinh, Giam đôk rim Sơ: Nông nghiêp weng pơjing cham pơlĕi, Tai ngŭn weng Môi trương, Chu tich UBND rim hŭn, thi Sa, thanh phô̆ weng pơgơl rim kơ kuan, đơn vĭ ơĭ liên kuan ơĭ tơdrong pơm Kŭ̆t đinh anu khan đơ̆ng 'năr kyê"
"Kế hoạch thực hiện Chỉ thị số 1391/CT-BNN-PCTT ngày 25/02/2020 của Bộ Nông nghiệp và Phát triển nông thôn về việc tăng cường công tác quản lý đê điều và chuẩn bị sẵn sàng hộ đê, chống lũ, bão năm 2020 trên địa bàn tỉnh","Glong pơnhroh pơm Chi thi ksô minh pêng tơxĭnh minh/ CT-BNN-PCTT 'năr 'băl jĭt pơđăm khĕi 'băl sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt đơ̆ng 'Bô Nông nghiêp weng pơjing cham pơlĕi lơ̆m tơdrong kơjung tơdrong ngŏ hnhĕi bưt đak weng chuân 'bi gô đêch tơgŭm bưt đak, dơt đak tih, ami but sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt lơ̆m tơring tinh"
Ban hành kèm theo Quyết định số: 2092/QĐ-UBND ngày 01/6/2020 của Chủ tịch Ủy ban nhân dân tỉnh,AÊn lêch pơtêp adrĭng Kŭ̆t đinh ksô: 'Băl không tơxĭnh 'băl/QĐ-UBND 'năr minh khĕi drơ̆u sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt đơ̆ng Chu tich UBND tinh
"Huy động nguồn lực cả hệ thống chính trị, toàn xã hội cho công tác quản lý đê điều và chuẩn bị sẵn sàng hộ đê, chống lũ, bão năm 2020 theo phương châm ""4 tại chỗ""","Krao nguôn lưk đơ̆ng đĭ đăng hê thô̆ng chĭnh tri, đĭ đăng sa hôi ăn tơdrong ngŏ hnhĕi bưt đak weng chuân 'bi gô đêch tơgŭm bưt đak, dơt đak tih, ami but sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt 'boi tơdrong ""puôn minh dơnŏ"""
"Huy động nguồn lực cả hệ thống chính trị, toàn xã hội cho công tác quản lý đê điều và chuẩn bị sẵn sàng hộ đê, chống quân, bão năm 2020 theo phương châm""4 tại chỗ""","Krao nguôn lưk đơ̆ng đĭ đăng hê thô̆ng chĭnh tri, đĭ đăng sa hôi ăn tơdrong ngŏ hnhĕi bưt đak weng chuân 'bi gô đêch tơgŭm bưt đak, dơt đak tih, ami but sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt 'boi tơdrong ""puôn minh dơnŏ"""
"Huy động nguồn lực cả hệ thống chính trị, toàn xã hội cho công tác quản lý đê điều và chuẩn bị sẵn sàng hộ đê, chống lũ, bão năm 2020 theo phương châm""4 tại chỗ""","Krao nguôn lưk đơ̆ng đĭ đăng hê thô̆ng chĭnh tri, đĭ đăng sa hôi ăn tơdrong ngŏ hnhĕi bưt đak weng chuân 'bi gô đêch tơgŭm bưt đak, dơt đak tih, ami but sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt 'boi tơdrong ""puôn minh dơnŏ"""
"Huy động nguồn lực cả hệ thống chính trị, toàn xã hội cho công tác quản lý đê điều và chuẩn bị sẵn sàng hộ đê, chống bầy, bão năm 2020 theo phương châm""4 tại chỗ""","Krao nguôn lưk đơ̆ng đĭ đăng hê thô̆ng chĭnh tri, đĭ đăng sa hôi ăn tơdrong ngŏ hnhĕi bưt đak weng chuân 'bi gô đêch tơgŭm bưt đak, dơt đak tih, ami but sơnăm 'băl ơbơ̆u không hriêng 'băl jĭt 'boi tơdrong ""puôn minh dơnŏ"""
