Tiếng Việt,Tiếng BaNa
"Yêu cầu đơn vị tổ chức tháo dỡ các đường công vụ phục vụ khai thác cát, san trả mặt bằng khu vực khai thác cát để không ảnh hưởng dòng chảy trên sông trước ngày 31/8/2020","Pôkaê ñôn viê pôloêk rim trong koâng vuê tôguêm khai thak chuêah, pôm pôdrieâu teh tômaên apung khai thak söê biê anh höông trong ñak ‘yoêl lôêm ñak krong adrol ‘naêr peâng jiêt minh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
"Ủy ban nhân dân các huyện, thị xã, thành phố tăng cường tuyên truyền, phổ biến pháp luật về đê điều đến cộng đồng, nhất là các tổ chức, doanh nghiệp và hộ gia đình ven đê","UBND rim hueân, thi xa, thanh phoâÊ, kjung pôtho khan phap luaât lôêm tôdrong böêt ñak truh naê ma kon tôring, pôgloh la rim toâ chöêk, yoanh nghieâp oeêng uênh hnam jeâÊ böêt ñak"
"Tập trung mọi nguồn lực khẩn trương khắc phục sự cố đê điều (vỡ đê, sạt lở mái kè, xói chân kè..) đã xảy ra trong các mùa lũ, bão trước và hoàn thành việc xử lý trước mùa lũ, bão năm 2020","Pônhoâm ñiê ñaêng nguoân löêk ranh khaêk phuêk tôdrong böêt ñak (pôchaêh böêt ñak, hlih maêi ke, hlih jöng böêt ñak…) jôh ôêi leêch lôêm rim jan ñak tih, but adrol oeêng keh kong tôdrong xö lyê adrol jan ñak tih, but sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
"Tổ chức phát dọn cây cối trên mái đê, chân đê, trong phạm vi bảo vệ đê điều để phục vụ công tác kiểm tra và xử lý sự cố giờ đầu trong mùa mưa lũ","Pôloêk möih don ‘long lôêm dil böêt ñak, jöng böêt ñak, lôêm tôdrong jö vei böêt ñak söê tôguêm tôdrong ngoê hnheêi oeêng xö lyê tôdrong pôtôm lôêm jan ami but"
Khơi thông dòng chảy trên sông bảo đảm việc thoát lũ,Koêch trong ñak ‘yoêl lôêm ñak krong tômaên tôl tôdrong tôhnglaêih ñak
"Nạo vét, khơi thông các trục tiêu bảo đảm tiêu úng, thoát lũ","Koêch rim truêk tieâu tômaên tôl biê lôngôêp, tôhnglaêih ñak tih"
"Chỉ đạo Ban Quản lý dự án cấp huyện đẩy nhanh tiến độ thi công các công trình đê điều, kịp thời đưa công trình vào sử dụng năm 2020","Pôgôl Khul ngoê hnheêi yöê an kôêp hueân jôraê ranh tôdrong pôm rim koâng trinh böêt ñak, tôtam aên koâng trinh tômöt chaê yuoâ sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
"Trường hợp chưa hoàn thành phải xây dựng phương án bảo đảm an toàn cho công trình khi có lũ, bão","Tôdrong ñim keh kong phai pôm tôdrong tômaên tôl an toan aên koâng trinh jônang ôêi ñak tih, but"
"Chủ động xử lý những sự cố phát sinh đột xuất trước, trong mùa lũ, bão và gia cố các vị trí xung yếu nhằm hạn chế đến mức thấp nhất các sự cố khi có lũ, bão","Chu ñoâng xö lyê rim tôdrong ôêi leêch ñoât xuaât adrol, lôêm jan ami but oeêng pôm kôjaêp rim dônoê kheê kheê söê pôm tôjul truh tôdrong ‘biêa pôgloh rim tôdrong jônang ôêi ñak tih, but"
Chuẩn bị vật tư dự trữ cho công tác hộ đê,Chuaân ‘bi vaât tö anguoân aên tôdrong tôguêm böêt ñak
Đồng thời phối hợp chặt chẽ với lực lượng quân đội đóng trên địa bàn để chuẩn bị công tác hộ đê,Thoi ‘noh adriêng kôjaêp adriêng löêk löông kuaân ñoâi oei lôêm tôring söê chuaân ‘bi tôdrong tôguêm böêt ñak
"Tăng cường kiểm tra, rà soát tình hình vi phạm pháp luật về đê điều trên địa bàn",Kjung naêm ngoê hnheêi tôdrong pôm glaêi phap luaât lôêm tôdrong böêt ñak lôêm tôring
"Kiên quyết ngăn chặn, xử lý dứt điểm các hành vi vi phạm theo quy định của pháp luật","Pôgloh gôên, xö lyê tôpaê rim tôdrong pôm glaêi ‘boi tôdrong ñôêng phap luaât"
"Ban Quản lý dự án Nông nghiệp và Phát triển nông thôn, Ban Quản lý dự án giao thông, Ban Quản lý dự án các huyện, thị xã, thành phố","Khul ngoê hnheêi yöê an Noâng nghieâp oeêng pôjing cham pôlei, Khul ngoê hnheêi yöê an trong naêm, Khul ngoê hnheêi yöê an rim hueân, thi xa, thanh phoâÊ"
"Chỉ đạo các nhà thầu tập trung mọi nguồn lực để đẩy nhanh tiến độ thi công công trình liên quan đến đê điều xong trước mùa mưa bão và xây dựng phương án bảo an toàn cho các công trình đê kè, cầu, cống, ngầm tràn đang triển khai thi công","Pôgôl rim hnam thôêu pônhoâm ñiê ñaêng rim nguoân löêk söê jôraê ranh tôdrong pôm koâng trinh lieân kuan truh böêt ñak keh adrol jan ami but oeêng tôjung pôm tôdrong tômaên tôl an toan aên rim koâng trinh böêt ñak, koâng, koâÊng, ngaâm atung pônhroh pôm"
"Chỉ đạo các đơn vị tiến hành tháo dỡ các đường công vụ phục vụ thi công công trình gây cản trở dòng chảy (đập dâng, cầu giao thông, đê kè) trước 31/8/2020","Pôgôl rim ñôn viê pôm pôloêk rim trong koâng vuê tôguêm pôm koâng trinh pôm gôên trong ñak ‘yoêl (böêt ñak, koâng giao thoâng, ke) adrol ‘naêr peâng jiêt minh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
"Ủy ban Mặt trận Tổ quốc Việt Nam tỉnh, Hội Liên hiệp Phụ nữ tỉnh, Tỉnh đoàn, Hội Nông dân tỉnh và các tổ chức liên quan","UBMTTQ Vieât nam tinh, Hoâi LHPN tinh, Tinh ñoan, Hoâi noâng daân tinh oeêng rim toâ chöêk lieân kuan"
"Phối hợp với các đơn vị, địa phương tham gia công tác chuẩn bị sẵn sàng hộ đê, chống lũ, bão","Adriêng rim ñôn viê, cham pôlei adriêng pôm tôdrong chuaân ‘bi goâ ñeêch tôguêm böêt ñak, dôt ñak tih, but"
"Tăng cường tuyên truyền vận động đoàn viên, hội viên và quần chúng Nhân dân tích cực tham gia công tác xử lý sự cố đê điều","Kjung pôtho khan krao akoêm ñoan vieân, hoâi vieân oeêng naê ma kon tôring pôjaêng adriêng pôm tôdrong xö lyê tôdrong böêt ñak"
"Các sở, ban, ngành khác theo chức năng, nhiệm vụ quản lý nhà nước được giao chủ động phối hợp, tăng cường thực hiện các biện pháp quản lý, đảm bảo an toàn đê điều và chuẩn bị sẵn sàng hộ đê, chống lũ, bão năm 2020","Rim sô, ‘ban, nganh nai ‘boi tôdrong ngoê hnheêi kôpal ñei pôjao chu ñoâng adriêng pôm, kjung pôm rim tôdrong ngoê hnheêi, tômaên tôl an toan böêt ñak oeêng chuaân ‘bi goâ ñeêch tôguêm böêt ñak, dôt ñak tih, but sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
"Thủ trưởng các sở, ban, ngành, Chủ tịch Ủy ban nhân dân các huyện, thị xã, thành phố theo chức năng, thẩm quyền và nhiệm vụ được giao căn cứ kế hoạch này và Chỉ thị số 1391/CT-BNN-PCTT ngày 25/02/2020 của Bộ Nông nghiệp và Phát triển nông thôn (Phụ lục kèm theo) xây dựng kế hoạch cụ thể để thực hiện","Pôgôl rim sô, ‘ban, nganh, Chu tich UBND rim hueân, thi xa, thanh phoâÊ ‘boi tôdrong ñeêi pôjao kaên köê glong pônhroh anu oeêng Chi thi ksoâÊ minh peâng tôxiênh minh/CT-BNN-PCTT ‘naêr ‘baêl jiêt pôñaêm kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei (phuê luêk pôteêp adriêng) tôjung pôm glong pônhroh ku theâ söê pôm"
"Định kỳ, hàng năm tổng hợp báo cáo tình hình thực hiện về Sở Nông nghiệp và Phát triển nông thôn trước ngày 15/9 để tổng hợp, báo cáo Ủy ban nhân dân tỉnh","Ñinh ky, rim sônaêm toâng hôêp pôtho khan tôdrong pôm aên Sô Noâng nghieâp oeêng pôjing cham pôlei adrol ‘naêr minh jiêt pôñaêm kheêi tôxiênh söê toâng hôêp, pôtho khan UBND tinh"
"Thủ trưởng các sở, ban, ngành, Chủ tịch Ủy ban nhân dân các huyện, thị xã, thành phố và Thủ trưởng các cơ quan liên quan tổ chức quán triệt đến từng cán bộ, chiến sĩ, công chức, viên chức, người lao động và nhân dân thực hiện tốt công tác quản lý đê điều và chuẩn bị sẵn sàng hộ đê, chống lũ, bão trên địa bàn tỉnh","Pôgôl rim sô, ‘ban, nganh, chu tich UBND rim hueân, thi xa, thanh phoâÊ oeêng pôgôl rim kô kuan lieân kuan pôloêk pôtho khan truh rim kang ‘boâ, chieân si, koâng chöêk, vieân chöêk, bôngai pôm bieâk oeêng kon tôring pôm hôgeêi tôdrong ngoê hnheêi böêt ñak oeêng chuaân ‘bi goâ ñeêch tôguêm böêt ñak, dôt ñak tih, but lôêm tôring tinh"
"Trong quá trình tổ chức thực hiện kế hoạch, nếu cần thiết sửa đổi, bổ sung những nội dung cụ thể, các sở, ban, ngành, cơ quan, đơn vị, địa phương có liên quan đề xuất kịp thời về Sở Nông nghiệp và Phát triển nông thôn để tổng hợp, báo cáo Ủy ban nhân dân tỉnh xem xét, quyết định","Lôêm jônang pôloêk pôm glong pônhroh, tôêng kô waê tôplih, tôguêm rim tôdrong ku theâ, rim sô, ‘ban, nganh, kô kuan, ñôn viê, cham pôlei ôêi lieân kuan pôtho khan tôtam aên Sô Noâng nghieâp oeêng pôjing cham pôlei söê toâng hôêp, pôtho khan UBND tinh ngoê hnheêi, kueâÊt ñinh./."
Quyết định công bố Danh mục thủ tục hành chính mới ban hành trong lĩnh vực Chăn nuôi thuộc phạm vi chức năng quản lý của Sở Nông nghiệp và Phát triển nông thôn tỉnh Bình Định,KueâÊt ñinh koâng ‘boâÊ yanh muêk thu tuêk hanh chiênh anao aên leêch lôêm tôdrong kiêa rong oei lôêm kôbraê tôdrong ngoê hnheêi ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei tinh ‘Binh Ñinh
Chủ tịch Ủy ban Nhân dân Tỉnh,Chu tich UBND tinh
Căn cứ Luật Tổ chức chính quyền địa phương ngày 19 tháng 6 năm 2015;,Kaên köê Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
Căn cứ Nghị định số 63/2010/NĐ-CP ngày 08 tháng 6 năm 2010 của Chính phủ về kiểm soát thủ tục hành chính;,Kaên köê nghiê ñinh ksoâÊ drôêu jiêt peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt/NÑ-CP ‘naêr tôhngam kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt ñôêng kôpal teh ñak lôêm ngoê hnheêi thu tuêk hanh chiênh
"Nghị định số 92/2017/NĐ-CP ngày 07 tháng 8 năm 2017 của Chính phủ sửa đổi, bổ sung một số điều của các nghị định liên quan đến kiểm soát thủ tục hành chính;","Nghiê ñinh ksoâÊ tôxiênh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh/NÑ-CP ‘naêr tôpôêh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng kôpal teh ñak tôplih, tôguêm minh ksoâÊ tôdrong ñôêng rim nghi ñinh lieân kuan truh ngoê hnheêi thu tuêk hanh chiênh"
"Căn cứ Thông tư số 02/2017/TT-VPCP ngày 31 tháng 10 năm 2017 của Bộ trưởng, Chủ nhiệm Văn phòng Chính phủ hướng dẫn nghiệp vụ về kiểm soát thủ tục hành chính;","Kaên köê Thoâng tö ksoâÊ khoâng ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh/TT-VPCP ‘naêr peâng jiêt minh kheêi minh jiêt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng ‘Boâ tröông, Chu nhieâm Vaên phong kôpal teh ñak pôtho khan nghieâp vuê lôêm ngoê hnheêi thu tuêk hanh chiênh"
"Căn cứ Quyết định số 823/QĐ-BNN-CN ngày 16 tháng 3 năm 2020 của Bộ trưởng Bộ Nông nghiệp và Phát triển nông thôn về việc công bố thủ tục hành chính mới ban hành, thay thế, bị bãi bỏ lĩnh vực chăn nuôi thuộc phạm vi chức năng quản lý của Bộ Nông nghiệp và Phát triển nông thôn;","Kaên köê KueâÊt ñinh ksoâÊ tôhngam ‘baêl peâng/QÑ-BNN-CN ‘naêr minh jiêt drôêu kheêi peâng sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng ‘Boâ tröông ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong koâng ‘boâÊ thu tuêk hanh chiênh anao aên leêch, tôplih, biê tuêk tôdrong kiêa rong oei lôêm kôbraê tôdrong ngoê hnheêi ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
Theo đề nghị của Giám đốc Sở Nông nghiệp và Phát triển nông thôn tại Tờ trình số 174/TTr-SNN ngày 28 tháng 5 năm 2020.,‘Boi pôtho khan ñôêng Giam ñoâk Sô Noâng nghieâp oeêng pôjing cham pôlei lôêm Tô trinh ksoâÊ minh tôpôêh puoân/TTr-SNN ‘naêr ‘baêl jiêt tôhngam kheêi pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt
Điều 1. Công bố kèm theo Quyết định này Danh mục 04 thủ tục hành chính mới ban hành trong lĩnh vực Chăn nuôi thuộc phạm vi chức năng quản lý của Sở Nông nghiệp và Phát triển nông thôn theo Quyết định số 823/QĐ-BNN-CN ngày 16 tháng 3 năm 2020 của Bộ trưởng Bộ Nông nghiệp và Phát triển nông thôn (có Phụ lục kèm theo).,Ñieâu minh. Koâng ‘boâÊ pôteêp adriêng KueâÊt ñinh anu yanh muêk puoân thu tuêk hanh chiênh anao aên leêch lôêm tôdrong kiêa rong oei lôêm kôbraê tôdrong ngoê hnheêi ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei ‘boi KueâÊt ñinh ksoâÊ tôhngam ‘baêl peâng/QÑ-BNN-CN ‘naêr minh jiêt drôêu kheêi peâng sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng ‘Boâ tröông ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei (ôêi phuê luêk pôteêp adriêng)
"Điều 2. Giám đốc Sở Nông nghiệp và Phát triển nông thôn chịu trách nhiệm xây dựng dự thảo, trình Chủ tịch Ủy ban nhân dân tỉnh phê duyệt quy trình nội bộ giải quyết 04 thủ tục hành chính được công bố tại Điều 1 Quyết định này.","Ñieâu ‘baêl. Giam ñoâk Sô Noâng nghieâp oeêng pôjing cham pôlei ôêi tôdrong tôjung pôm yöê thao, trinh Chu tich UBND tinh pheâ jueâÊt tôdrong noâi ‘boâÊ tôguêm puoân thu tuêk hanh chiênh ñei koâng ‘boâÊ lôêm Ñieâu minh KueâÊt ñinh anu"
"Điều 3. Chánh Văn phòng Ủy ban nhân dân tỉnh, Giám đốc Sở Nông nghiệp và Phát triển nông thôn, Giám đốc Trung tâm Phục vụ hành chính công tỉnh và các tổ chức, cá nhân có liên quan chịu trách nhiệm thi hành Quyết định này kể từ ngày ký. ","Ñieâu peâng. Chaênh vaên phong UBND tinh, Giam ñoâk Sô Noâng nghieâp oeêng pôjing cham pôlei, Giam ñoâk Trung taâm tôguêm hanh chiênh koâng tinh oeêng rim toâ chöêk, kôdih ôkôêu ôêi lieân kuan ôêi tôdrong pôm KueâÊt ñinh anu khan ñôêng ‘naêr kyê./."
Quyết định về việc phê duyệt Dự án xây dựng mô hình thí điếm tiêu thụ nông sản và cung ứng vật tư nông nghiệp trên địa bàn tỉnh Bình Định,KueâÊt ñinh lôêm tôdrong pheâ jueâÊt tôdrong pôm moâ hinh thiê ñieâm tieâu thuê noâng san oeêng tôguêm ñoâ noâng nghieâp lôêm tôring tinh ‘Binh Ñinh
Chủ tịch Ủy ban Nhân dân Tỉnh,Chu tich UBND tinh
Căn cứ Luật Tổ chức chính quyền địa phương ngày 19/6/2015;,Kaên köê Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
Căn cứ Quyết định số 23/QĐ-TTg ngày 06/01/2010 của Thủ tướng Chính phủ về phê duyệt Đề án “Phát triển thương mại nông thôn giai đoạn 2010 - 2015 và định hướng đến năm 2020”;,Kaên köê KueâÊt ñinh ksoâÊ ‘baêl jiêt peâng/QÑ-TTg ‘naêr drôêu kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt ñôêng Thu töôêng kôpal teh ñak lôêm pheâ jueâÊt Ñeâ an “Pôjing thöông mai cham pôlei jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt – ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm oeêng pôtho khan truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ”
Xét đề nghị của Giám đốc Sở Công Thương tại Tờ trình số 69/TTr-SCT ngày 20/10/2018,Xeêt pôtho khan ñôêng Giam ñoâk Sô Koâng thöông lôêm Tô trinh ksoâÊ drôêu jiêt tôxiênh/TTr-SCT ‘naêr ‘baêl jiêt kheêi minh jiêt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam
"Điều 1. Phê duyệt 02 (hai) Dự án xây dựng mô hình thí điểm tiêu thụ nông sản và cung ứng vật tư nông nghiệp trên địa bàn tỉnh Bình Định, cụ thể như sau:","Ñieâu minh. Pheâ jueâÊt ‘baêl yöê an pôm moâ hinh thiê ñieâm tieâu thuê noâng san oeêng tôguêm ñoâ noâng nghieâp lôêm tôring tinh ‘Binh Ñinh, kuê theâ in ñôêng roêng ôêu:"
Dự án 1: Xây dựng mô hình thí điểm Doanh nghiệp - Hợp tác xã - Nông dân tiêu thụ nông sản và cung ứng vật tư nông nghiệp trên địa bàn tỉnh Bình Định.,Yöê an minh: Pôm moâ hinh thiê ñieâm yoanh nghieâp – HTX – Naê ma tieâu thuê noâng san oeêng tôguêm ñoâ noâng nghieâp lôêm tôring tinh ‘Binh Ñinh
Dự án 2: Xây dựng mô hình thí điểm Doanh nghiệp - Hộ kinh doanh - Nông dân tiêu thụ nông sản và cung ứng vật tư nông nghiệp trên địa bàn tỉnh Bình Định,Yöê an ‘baêl: Pôm moâ hinh thiê ñieâm Yoanh nghieâp – uênh hnam teêch bôdro – naê ma tieâu thuê noâng san oeêng tôguêm ñoâ noâng nghieâp lôêm tôring tinh ‘Binh Ñinh
